work_year;job_title;job_category;salary_currency;salary;employee_residence;experience_level;company_location;company_size
2022;Data Science Manager;Data Science and Research;USD;159000;United States;Mid-level;United States;M
2022;Data Scientist;Data Science and Research;USD;180000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;80000;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;58000;United States;Mid-level;United States;S
2022;Data Analyst;Data Analysis;USD;58000;United States;Mid-level;United States;S
2022;Data Engineer;Data Engineering;USD;136000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;108800;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;242000;United States;Executive;United States;M
2022;Data Engineer;Data Engineering;USD;200000;United States;Executive;United States;M
2022;Data Scientist;Data Science and Research;GBP;50000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Scientist;Data Science and Research;GBP;30000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Engineer;Data Engineering;GBP;60000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Engineer;Data Engineering;GBP;40000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Scientist;Data Science and Research;USD;165220;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;120160;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;124190;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;90320;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;181940;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;132320;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;220110;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;160080;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;180000;United States;Senior;United States;L
2022;Data Scientist;Data Science and Research;USD;120000;United States;Senior;United States;L
2022;Data Analyst;Data Analysis;USD;126500;United States;Mid-level;United States;M
2022;Data Analyst;Data Analysis;USD;106260;United States;Mid-level;United States;M
2022;Data Analyst;Data Analysis;USD;116000;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;99000;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;155000;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;120600;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;130000;United States;Mid-level;United States;M
2022;Data Scientist;Data Science and Research;USD;90000;United States;Mid-level;United States;M
2022;Data Engineer;Data Engineering;USD;170000;United States;Mid-level;United States;M
2022;Data Engineer;Data Engineering;USD;150000;United States;Mid-level;United States;M
2022;Data Analyst;Data Analysis;USD;102100;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;84900;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;136620;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;99360;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;GBP;90000;United Kingdom;Senior;United Kingdom;M
2022;Data Scientist;Data Science and Research;GBP;80000;United Kingdom;Senior;United Kingdom;M
2022;Data Scientist;Data Science and Research;USD;146000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;123000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;GBP;40000;United Kingdom;Entry-level;United Kingdom;M
2022;Data Engineer;Data Engineering;GBP;35000;United Kingdom;Entry-level;United Kingdom;M
2022;Data Analyst;Data Analysis;USD;130000;United States;Executive;United States;M
2022;Data Analyst;Data Analysis;USD;110000;United States;Executive;United States;M
2022;Data Analyst;Data Analysis;USD;170000;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;135000;United States;Senior;United States;M
2022;Data Science Manager;Data Science and Research;USD;161342;United States;Senior;United States;M
2022;Data Science Manager;Data Science and Research;USD;137141;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;167000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;123000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;GBP;60000;United Kingdom;Senior;United Kingdom;M
2022;Data Engineer;Data Engineering;GBP;50000;United Kingdom;Senior;United Kingdom;M
2022;Data Scientist;Data Science and Research;USD;211500;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;138600;United States;Senior;United States;M
2022;Data Architect;Data Architecture and Modeling;USD;192400;Canada;Senior;Canada;M
2022;Data Architect;Data Architecture and Modeling;USD;90700;Canada;Senior;Canada;M
2022;Data Analyst;Data Analysis;USD;130000;Canada;Senior;Canada;M
2022;Data Analyst;Data Analysis;USD;61300;Canada;Senior;Canada;M
2022;Data Analyst;Data Analysis;USD;130000;Canada;Senior;Canada;M
2022;Data Analyst;Data Analysis;USD;61300;Canada;Senior;Canada;M
2022;Data Engineer;Data Engineering;USD;160000;United States;Senior;United States;L
2022;Data Engineer;Data Engineering;USD;113000;United States;Senior;United States;L
2022;Data Scientist;Data Science and Research;USD;150000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;95550;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;167000;United States;Mid-level;United States;M
2022;Data Analyst;Data Analysis;USD;115500;United States;Mid-level;United States;M
2022;Data Analyst;Data Analysis;USD;112900;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;90320;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;112900;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;90320;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;165400;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;132320;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;243900;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;156600;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;136600;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;109280;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;128875;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;93700;United States;Senior;United States;M
2022;Head of Data Science;Data Science and Research;USD;224000;United States;Executive;United States;M
2022;Head of Data Science;Data Science and Research;USD;167875;United States;Executive;United States;M
2022;Analytics Engineer;Leadership and Management;USD;175000;United States;Executive;United States;M
2022;Analytics Engineer;Leadership and Management;USD;135000;United States;Executive;United States;M
2022;Data Engineer;Data Engineering;USD;209100;United States;Senior;United States;L
2022;Data Engineer;Data Engineering;USD;154600;United States;Senior;United States;L
2022;Data Engineer;Data Engineering;USD;180000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;160000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;205300;United States;Senior;United States;L
2022;Data Scientist;Data Science and Research;USD;140400;United States;Senior;United States;L
2022;Data Scientist;Data Science and Research;USD;176000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;144000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;200100;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;160000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;70500;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;54000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;205300;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;140400;United States;Senior;United States;M
2022;Analytics Engineer;Leadership and Management;USD;205300;United States;Senior;United States;M
2022;Analytics Engineer;Leadership and Management;USD;184700;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;175100;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;140250;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;116150;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;99050;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;145000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;130000;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;112900;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;90320;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;85000;Canada;Mid-level;Canada;M
2022;Data Analyst;Data Analysis;USD;75000;Canada;Mid-level;Canada;M
2022;Machine Learning Engineer;Machine Learning and AI;USD;214000;United States;Senior;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;USD;192600;United States;Senior;United States;M
2022;Data Architect;Data Architecture and Modeling;USD;266400;United States;Senior;United States;M
2022;Data Architect;Data Architecture and Modeling;USD;213120;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;155000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;115000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;141300;United States;Mid-level;United States;M
2022;Data Scientist;Data Science and Research;USD;102100;United States;Mid-level;United States;M
2022;Data Analyst;Data Analysis;USD;115934;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;81666;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;206699;United States;Mid-level;United States;M
2022;Data Engineer;Data Engineering;USD;99100;United States;Mid-level;United States;M
2022;Data Engineer;Data Engineering;USD;130000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;110500;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;GBP;50000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Analyst;Data Analysis;GBP;35000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Analyst;Data Analysis;USD;80000;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;60000;United States;Senior;United States;M
2022;Data Architect;Data Architecture and Modeling;USD;192564;United States;Senior;United States;M
2022;Data Architect;Data Architecture and Modeling;USD;144854;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;230000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;150000;United States;Senior;United States;M
2022;Data Analytics Manager;Leadership and Management;USD;150260;United States;Senior;United States;M
2022;Data Analytics Manager;Leadership and Management;USD;109280;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;170000;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;150000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;160000;United States;Mid-level;United States;M
2022;Data Scientist;Data Science and Research;USD;130000;United States;Mid-level;United States;M
2022;Data Analyst;Data Analysis;USD;67000;Canada;Entry-level;Canada;M
2022;Data Analyst;Data Analysis;USD;52000;Canada;Entry-level;Canada;M
2022;Data Engineer;Data Engineering;USD;154000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;126000;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;129000;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;99000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;210000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;140000;United States;Senior;United States;M
